@RELATION 'Stamps, without duplicates, with normalization, downsampled to 05 pct, v10'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.07343707233823316,0.49187222745964454,0.366451,0.707869,0.72045,0.029815180750900852,0.975121,0.03219389364017669,0.360637,143.0,'no'
0.14757249118513627,0.49187222745964454,0.348141,0.627343,0.703948,0.022314789948975296,0.975656,0.034870790526298316,0.460824,144.0,'no'
0.15092535943713672,0.49187222745964454,0.39883,0.767971,0.82983,0.03359092858545736,0.971684,0.03096095619041296,0.344136,145.0,'no'
0.1217185764196358,0.49187222745964454,0.401057,0.733141,0.810347,0.04167752227570976,0.950438,0.036881426982836085,0.44805,146.0,'no'
0.062202146157685434,0.49187222745964454,0.171181,0.569031,0.908834,0.05302580895998589,0.934695,0.0323005901502524,0.398686,147.0,'no'
0.16435393891581201,0.49187222745964454,0.470916,0.614334,0.66626,0.019439890655625344,0.979777,0.03458152443231529,0.507125,148.0,'no'
0.3101433320989841,0.7010821221392589,0.295085,0.873825,0.94672,0.1820826335640735,0.823525,0.026792679196788672,0.354931,149.0,'no'
0.30442775836808295,0.09492252792060196,0.340689,0.90705,0.942319,1.0,0.174055,0.007518547410001494,0.0,150.0,'no'
0.13214849221554958,0.49187222745964454,0.162428,0.555429,0.96875,0.053039837747056964,0.955887,0.07359688161666551,0.569394,151.0,'no'
0.09054756806362803,0.06379257494172966,0.222817,0.695556,0.969191,0.07361806426787769,0.933116,0.05813537178991694,0.550127,152.0,'no'
0.0718340954098308,0.8504438956397014,0.181332,0.597353,0.89978,0.04923202411348087,0.959566,0.055792790635365866,0.542722,153.0,'no'
0.0884957978457922,0.49187222745964454,0.377995,0.694576,0.805323,0.039693450961372743,0.948391,0.03435390521082045,0.402895,154.0,'no'
0.08426848706348314,0.4202867536914188,0.101423,0.451338,0.867534,0.05353585557564122,0.956508,0.05748807962879099,0.554596,155.0,'no'
0.10291755888650965,0.7082573264469263,0.164754,0.541329,0.785262,0.039616292632481856,0.972868,0.08030216451653441,0.604562,156.0,'no'
0.12121443866625878,0.15287013955963238,0.122066,0.458342,0.821012,0.033201128716125496,0.977662,0.08378995487923141,0.620673,157.0,'no'
0.13754910563346265,0.49187222745964454,0.309093,0.576329,0.674996,0.038558121264835446,0.950523,0.03168175039181329,0.426783,158.0,'no'
0.027212369789570284,0.4455254741152451,0.02081,0.139764,0.315416,0.03367009102678697,0.781853,0.1329675618899034,0.475837,159.0,'no'
0.011036692373331615,0.4874199686525816,0.062213,0.236994,0.314315,0.035304444720566604,0.738666,0.14287611112560075,0.472107,160.0,'no'
0.04093175926969458,0.38960792592292703,0.245636,0.535985,0.586592,0.023977201216897073,0.976772,0.02526573358592744,0.328088,161.0,'no'
0.0399023522403439,0.9073735837271041,0.379998,0.582822,0.596732,0.016105047557588174,0.981458,0.03774922526478517,0.415005,162.0,'no'
0.0389162145191673,0.013856484346533566,0.229328,0.544272,0.575201,0.01950302019744516,0.978316,0.03428277420410331,0.408122,163.0,'no'
0.04668053967896186,0.3332450361767717,0.039154,0.184156,0.271269,0.03326726442660339,0.813098,0.13338012172886282,0.500783,164.0,'no'
0.04565918275345752,0.6710741985297944,0.115478,0.287874,0.375765,0.03988283958683218,0.7574,0.1259516735940364,0.452034,165.0,'no'
0.04531906586594967,0.10149391848514468,0.205934,0.498289,0.572681,0.02104618677526284,0.976696,0.02738069551898368,0.368675,166.0,'no'
0.016271272399413953,0.2538747607012105,0.071613,0.243216,0.33272,0.0246275357032631,0.806597,0.17103924771847298,0.573636,167.0,'no'
0.03691676997633269,0.38982423467764793,0.151477,0.456878,0.574727,0.015878582852012327,0.983291,0.05044610996379432,0.465678,168.0,'no'
0.09485135483247735,0.00534641210866334,0.473731,0.857385,0.916337,0.19392493396449517,0.74353,0.030486749478965375,0.337751,169.0,'no'
0.15087102123617394,0.2777589487625867,0.069976,0.30364,0.684953,0.08864690344587094,0.739503,0.051766775655175845,0.464553,170.0,'no'
0.0913244030847998,0.05567463461749788,0.415736,0.85944,0.908423,0.23962571196094387,0.633662,0.04210481390943126,0.342818,171.0,'no'
0.0469280803722368,0.8041364711597967,0.269352,0.549681,0.570121,0.011022618412983442,0.9831,0.07746640838207783,0.603324,172.0,'no'
0.04734567950926567,0.49187222745964454,0.312458,0.551109,0.584299,0.011833281894447406,0.987044,0.07292587911996719,0.575415,173.0,'no'
0.0542345558757708,0.8219258419558014,0.264856,0.446525,0.64682,0.015095976944690505,0.968014,0.06333741941449697,0.548547,174.0,'no'
0.07611574439310266,0.49187222745964454,0.183419,0.373512,0.423477,0.0036975874494462636,0.995923,0.12563869716448098,0.7513,175.0,'no'
0.09119358889729678,0.49187222745964454,0.507209,0.802914,0.914603,0.062383009936389476,0.895337,0.036359799600243735,0.391784,176.0,'no'
0.054119841895960454,0.49187222745964454,0.188991,0.49645,0.646217,0.004825902752448024,0.990124,0.20529356951988945,0.834634,177.0,'no'
0.11314119077136096,0.49187222745964454,0.143211,0.408623,0.516408,0.0025512351344959858,0.994203,0.985949255139808,0.921877,178.0,'no'
0.10223430632255155,0.0789677329801447,0.386518,0.849321,0.948324,0.2245628028714923,0.703179,0.04926533525228982,0.449227,179.0,'no'
0.08170050393650077,0.49187222745964454,0.237147,0.47292,0.575358,0.0018788554113039959,0.99879,0.2577598000744505,0.941056,180.0,'no'
0.07542444172529825,0.49187222745964454,0.084966,0.268107,0.485162,0.004162541535230293,0.995441,0.3199401551130153,0.922856,181.0,'no'
0.014145038720999502,0.49187222745964454,0.174454,0.467942,0.565414,0.00152813573452725,0.996128,1.0,0.951096,182.0,'no'
0.05274629292717876,0.49187222745964454,0.280356,0.57183,0.561185,0.001879857467523358,0.995874,0.831201378993117,0.942163,183.0,'no'
0.07387177794593551,0.49187222745964454,0.248648,0.56685,0.825361,0.019831694637395942,0.959413,0.17509845716846434,0.808275,184.0,'no'
0.056844802047946424,0.864641615722292,0.031109,0.19984,0.435833,0.021890920168185113,0.880091,0.1179470643048011,0.522444,185.0,'no'
0.020363743942296855,0.8717508863453654,0.027899,0.139904,0.219195,0.005748796530480546,0.755585,0.7208131696687904,0.880158,186.0,'no'
0.0418615462639468,0.25261739376868847,0.029623,0.188652,0.403922,0.01563808935936542,0.908388,0.1148528655126056,0.561248,187.0,'no'
0.015264003155640707,0.28111346955772376,0.05064,0.188121,0.230377,0.008875211934890395,0.665086,0.6495256747368746,0.862941,188.0,'no'
0.06035665985091208,0.8025517492669216,0.173617,0.546737,0.67657,0.019637295730839686,0.989094,0.02465400692816005,0.337459,189.0,'no'
0.03847345880761861,0.49187222745964454,0.026981,0.182576,0.410444,0.012926525229771491,0.93251,0.09899776411535552,0.52747,190.0,'no'
0.03184721707910032,0.8788751944754514,0.027401,0.142895,0.224948,0.007968351056367668,0.670624,0.7305936830923968,0.845132,191.0,'no'
0.0470478256669511,0.6441547475144737,0.044929,0.231778,0.413535,0.00967184662928329,0.948356,0.12310643332535086,0.62154,192.0,'no'
0.06896725217755308,0.7687809787103602,0.17957,0.535396,0.731813,0.017310521189480815,0.987322,0.022074322417885178,0.425337,193.0,'no'
0.013805928096472445,0.6441547475144737,0.051713,0.197939,0.257749,0.008890242778180827,0.730972,0.5609699424075949,0.803545,194.0,'no'
0.04133124567306918,0.07450275012868637,0.029614,0.187725,0.413301,0.012593842564943263,0.919268,0.12901979101710226,0.608766,195.0,'no'
0.08105045805090887,0.43958218865130916,0.144045,0.517408,0.674486,0.020873833105532556,0.986674,0.02415371884758285,0.383865,196.0,'no'
0.04210707443126016,0.0958779879815617,0.05127,0.183493,0.229316,0.013287265468741859,0.5474,0.6644726702817025,0.813165,197.0,'no'
0.31938485131458194,0.017503658162763662,0.183582,0.641709,0.843354,0.21045785952775095,0.832529,0.006193139651505488,0.095907,198.0,'no'
0.3343006874788685,0.03744686265550807,0.394468,0.686291,0.83595,0.06562165563736788,0.910374,0.795289704735191,0.757723,199.0,'no'
0.2570267343948737,0.33460766565838257,0.022004,0.256929,0.832453,0.03650390601514308,0.974189,0.015316876779757065,0.380015,200.0,'no'
0.04744529954436412,0.49187222745964454,0.029983,0.18999,0.382648,0.010732022109368425,0.935496,0.12579518537925868,0.596653,201.0,'no'
0.07284337717956563,0.9073735837271041,0.181474,0.537533,0.720022,0.01846488995418599,0.987519,0.019966473585500657,0.351066,202.0,'no'
0.03497568868638405,0.8362427053631848,0.033346,0.205843,0.429642,0.025719776982367822,0.850332,0.1030522314982324,0.509954,203.0,'no'
0.08482495049186135,0.9216256701812019,0.183305,0.573341,0.757629,0.026876149859511717,0.979983,0.021664133612483018,0.337943,204.0,'no'
0.10001046513500024,0.3523357296950278,0.146287,0.587209,0.963543,0.10834933283096916,0.896668,0.05336959433986869,0.515875,205.0,'no'
0.1576371335190224,0.6407100016772604,0.150227,0.545793,0.797873,0.05711720450364148,0.956283,0.01989297154522628,0.364652,206.0,'no'
0.04394451063418718,0.4991388135406967,0.166556,0.537764,0.765232,0.04067245988768954,0.944537,0.029042790042607472,0.375179,207.0,'no'
0.07802160647872357,0.15061798370165586,0.071412,0.308328,0.523944,0.043310873913270036,0.858099,0.07361110781800895,0.452436,208.0,'no'
0.12554841332453187,0.9358754431726827,0.101858,0.461144,0.874657,0.061615434872358085,0.942622,0.07688787619411178,0.581901,209.0,'no'
0.1796330360161646,0.3451929138640031,0.09854,0.416708,0.680933,0.025514355457398583,0.98247,0.020184608672766547,0.38448,210.0,'no'
0.04985731190932363,0.873577365081752,0.036652,0.227993,0.564014,0.030499585148725184,0.947387,0.041768127144303474,0.358195,211.0,'no'
0.058790914652799016,0.5962984598122626,0.088906,0.374447,0.609823,0.02817782088846313,0.981092,0.0387948510635271,0.522892,212.0,'no'
0.06150581217497706,0.4121179171896056,0.086368,0.40338,0.802738,0.017344591100939125,0.986195,0.02925381202920165,0.480897,213.0,'no'
0.0664586385664375,0.6191739781724802,0.321237,0.620273,0.670741,0.07160192715452109,0.934855,0.06596689562947385,0.108356,214.0,'no'
0.0671147220299142,0.38082833529013715,0.011777,0.139151,0.467981,0.016206255235743747,0.988604,0.03478069125112328,0.483045,215.0,'no'
0.07608052518877495,0.10831631974366834,0.243859,0.656557,0.990399,0.029560658471182867,0.976238,0.04877927337305604,0.550398,216.0,'no'
0.08913879989051858,0.2198460390628163,0.136547,0.505117,0.766577,0.07011587778120705,0.936137,0.07000002371033558,0.552964,217.0,'no'
0.09448910015939208,0.3295111075123915,0.0957,0.402699,0.615751,0.03598985117461031,0.972384,0.016922066498007145,0.365973,218.0,'no'
0.14617479190481558,0.8362045332299987,0.077064,0.356979,0.823202,0.0408959184246073,0.957982,0.017438951813485017,0.268036,219.0,'no'
0.09753807699119317,0.9358754431726827,0.077361,0.368419,0.737349,0.010347232521133367,0.992427,0.11374085077426101,0.744946,220.0,'no'
0.07807393215372477,0.49187222745964454,0.103436,0.364619,0.553699,0.014735236705720139,0.967703,0.0863151056176898,0.687462,221.0,'no'
0.05408361642865193,0.49187222745964454,0.022088,0.149196,0.322004,0.005928164593746367,0.966295,0.193191814243747,0.837838,222.0,'no'
0.135293064030526,0.6583813858797809,0.100523,0.415059,0.702265,0.021786706321371453,0.979959,0.11656712277448862,0.747585,223.0,'no'
0.1122697670299947,0.49187222745964454,0.114217,0.559997,1.0,0.03269408826912826,0.974097,0.10644755155219711,0.661616,224.0,'no'
0.11607142857142858,0.9216256701812019,0.078406,0.447893,0.990384,0.05034530857319219,0.946744,0.10567933667965203,0.634096,225.0,'no'
0.11923914443496321,0.15287129629094107,0.088803,0.42879,0.924888,0.027671782497685253,0.97666,0.09512586631638596,0.658111,226.0,'no'
0.15875710421664438,0.4805246933216118,0.071692,0.377933,0.719167,0.02021748628185036,0.983013,0.07036516287815021,0.64703,227.0,'no'
